sample_id	Sodium_GUID_cram	Sodium_GUID_crai
GTEX-13OVK-1726-SM-7KUE9	https://doi.org/10.25491/5ssv-ch10	https://doi.org/10.25491/6gb5-3021
GTEX-13OVK-1826-SM-6PALE	https://doi.org/10.25491/1te4-d048	https://doi.org/10.25491/b9mn-e798
GTEX-13OVK-1926-SM-6M48G	https://doi.org/10.25491/ks4p-fw31	https://doi.org/10.25491/9mva-6024
GTEX-13OVK-2026-SM-7KUEO	https://doi.org/10.25491/ket4-e730	https://doi.org/10.25491/xd8a-5t38
GTEX-13OVK-2126-SM-6PAN1	https://doi.org/10.25491/tdns-kv49	https://doi.org/10.25491/xtvw-kf95
GTEX-13OVK-2226-SM-6LPJY	https://doi.org/10.25491/9je2-zc61	https://doi.org/10.25491/s3yw-3s19
GTEX-13OVL-0006-SM-5O996	https://doi.org/10.25491/h2na-tb59	https://doi.org/10.25491/pk97-0w29
GTEX-13OVL-0011-R10a-SM-5L3GS	https://doi.org/10.25491/ccjc-zr08	https://doi.org/10.25491/70kn-ps39
GTEX-13OVL-0011-R11b-SM-5L3G7	https://doi.org/10.25491/bkqw-v823	https://doi.org/10.25491/49gy-8725
GTEX-13OVL-0011-R1a-SM-5L3H5	https://doi.org/10.25491/kn3b-e653	https://doi.org/10.25491/3ehe-jt06
GTEX-13OVL-0011-R3b-SM-5L3I8	https://doi.org/10.25491/chz9-wf63	https://doi.org/10.25491/vew9-v574
GTEX-13OVL-0011-R4b-SM-5L3HV	https://doi.org/10.25491/5tw6-wc95	https://doi.org/10.25491/vgbe-ce14
GTEX-13OVL-0011-R5b-SM-5L3FU	https://doi.org/10.25491/wf48-9865	https://doi.org/10.25491/4wt4-e970
GTEX-13OVL-0011-R6a-SM-5L3G4	https://doi.org/10.25491/5w43-pw68	https://doi.org/10.25491/hpm2-z785
GTEX-13OVL-0011-R7a-SM-5P9GW	https://doi.org/10.25491/hcr9-mn70	https://doi.org/10.25491/039j-hz60
GTEX-13OVL-0011-R8a-SM-5L3HH	https://doi.org/10.25491/zvcr-je26	https://doi.org/10.25491/zf3s-pw41
GTEX-13OVL-0011-R9a-SM-5P9GX	https://doi.org/10.25491/834w-6b13	https://doi.org/10.25491/xxf8-zj17
GTEX-13OVL-0126-SM-5L3GJ	https://doi.org/10.25491/afet-8t48	https://doi.org/10.25491/89ab-4589
GTEX-13OVL-0226-SM-5L3E9	https://doi.org/10.25491/86bm-rv51	https://doi.org/10.25491/80mz-0j30
GTEX-13OVL-0326-SM-5IJCS	https://doi.org/10.25491/wqvf-cp87	https://doi.org/10.25491/vehg-3r11
GTEX-13OVL-0426-SM-5IFG6	https://doi.org/10.25491/2xy5-nf83	https://doi.org/10.25491/fds8-gv40
GTEX-13OVL-0526-SM-5KLZQ	https://doi.org/10.25491/27f3-qp71	https://doi.org/10.25491/e38m-zg19
GTEX-13OVL-0626-SM-5KM13	https://doi.org/10.25491/jvdw-g752	https://doi.org/10.25491/6nad-bj87
GTEX-13OVL-0826-SM-5L3GV	https://doi.org/10.25491/pxny-df24	https://doi.org/10.25491/drmh-w426
GTEX-13OVL-1326-SM-5IJCZ	https://doi.org/10.25491/pyw1-3w86	https://doi.org/10.25491/y6ac-hk84
GTEX-13OVL-1426-SM-5IJC1	https://doi.org/10.25491/rhrq-n534	https://doi.org/10.25491/9hfz-pw34
GTEX-13OVL-1526-SM-5K7WA	https://doi.org/10.25491/vq70-8j81	https://doi.org/10.25491/ndv2-ve42
GTEX-13OVL-1826-SM-5KLZR	https://doi.org/10.25491/0t73-8j58	https://doi.org/10.25491/8ym5-cm22
GTEX-13OVL-1926-SM-5KM14	https://doi.org/10.25491/38mp-qa03	https://doi.org/10.25491/k0gy-zm67
GTEX-13OVL-2726-SM-5J2MP	https://doi.org/10.25491/t0yd-ax79	https://doi.org/10.25491/03np-ye27
GTEX-13OVL-2926-SM-5IFG3	https://doi.org/10.25491/f3s1-cr98	https://doi.org/10.25491/c3mc-sv69
GTEX-13OVL-3026-SM-5IJF1	https://doi.org/10.25491/qcy7-2c84	https://doi.org/10.25491/cy6s-xp38
GTEX-13OVL-3226-SM-5L3H8	https://doi.org/10.25491/0hgz-xp59	https://doi.org/10.25491/w4zc-jv55
GTEX-13OW5-0011-R11b-SM-5L3GG	https://doi.org/10.25491/e0vj-c870	https://doi.org/10.25491/r129-gk94
GTEX-13OW5-0011-R1b-SM-5L3GE	https://doi.org/10.25491/syqq-jy62	https://doi.org/10.25491/w314-8f66
GTEX-13OW5-0011-R3a-SM-5L3I5	https://doi.org/10.25491/32w1-xa71	https://doi.org/10.25491/4sn7-k952
GTEX-13OW5-0011-R4b-SM-5L3HS	https://doi.org/10.25491/f2c6-p335	https://doi.org/10.25491/ewbp-m414
GTEX-13OW5-0011-R5b-SM-5L3FR	https://doi.org/10.25491/dkmz-h080	https://doi.org/10.25491/q92g-9412
GTEX-13OW5-0011-R6b-SM-5O9BW	https://doi.org/10.25491/k1tm-q806	https://doi.org/10.25491/m0fx-my43
GTEX-13OW5-0011-R7a-SM-5O9C9	https://doi.org/10.25491/vfzm-ef42	https://doi.org/10.25491/4rsc-y193
GTEX-13OW5-0011-R8a-SM-5L3GQ	https://doi.org/10.25491/baws-d660	https://doi.org/10.25491/9c38-7p04
GTEX-13OW5-0011-R9b-SM-5O9CL	https://doi.org/10.25491/shx4-yf69	https://doi.org/10.25491/kbry-qb29
GTEX-13OW5-0126-SM-5MR3A	https://doi.org/10.25491/qfga-a481	https://doi.org/10.25491/vrd0-1b13
GTEX-13OW5-0326-SM-5L3HK	https://doi.org/10.25491/m9na-z765	https://doi.org/10.25491/63a5-j895
GTEX-13OW5-0626-SM-5J2N2	https://doi.org/10.25491/qr32-tp87	https://doi.org/10.25491/sn1q-by96
GTEX-13OW5-0726-SM-5KLZK	https://doi.org/10.25491/54te-dj24	https://doi.org/10.25491/d2v4-mw13
GTEX-13OW5-0826-SM-5J1NE	https://doi.org/10.25491/9jkp-h411	https://doi.org/10.25491/yx4z-re73
GTEX-13OW5-0926-SM-5L3GZ	https://doi.org/10.25491/488x-0174	https://doi.org/10.25491/2kmt-db11
GTEX-13OW5-1126-SM-5J1NR	https://doi.org/10.25491/4me0-f242	https://doi.org/10.25491/9kr1-vx11
GTEX-13OW5-2226-SM-5L3HC	https://doi.org/10.25491/pqt2-2704	https://doi.org/10.25491/3ekh-0q07
GTEX-13OW5-2326-SM-5L3HO	https://doi.org/10.25491/4fyp-kw74	https://doi.org/10.25491/mjtx-ew22
GTEX-13OW5-2526-SM-5L3I1	https://doi.org/10.25491/4pzv-k537	https://doi.org/10.25491/qfyv-z250
GTEX-13OW5-2626-SM-5MR3M	https://doi.org/10.25491/zhh7-4639	https://doi.org/10.25491/vnrr-2p39
GTEX-13OW5-2826-SM-5KM1G	https://doi.org/10.25491/rcec-qy32	https://doi.org/10.25491/2a37-4n63
GTEX-13OW5-2926-SM-5IJF2	https://doi.org/10.25491/bfy2-0026	https://doi.org/10.25491/0ecs-e532
GTEX-13OW5-3126-SM-5MR3Y	https://doi.org/10.25491/ws60-ep88	https://doi.org/10.25491/a19d-w585
GTEX-13OW6-0005-SM-5NQ9Z	https://doi.org/10.25491/szdz-jc08	https://doi.org/10.25491/wjsy-c033
GTEX-13OW6-0011-R10a-SM-5L3HE	https://doi.org/10.25491/m0tz-j207	https://doi.org/10.25491/2s0k-bj31
GTEX-13OW6-0011-R11a-SM-5L3H2	https://doi.org/10.25491/njz1-gj16	https://doi.org/10.25491/sw61-f115
GTEX-13OW6-0011-R1a-SM-5L3HQ	https://doi.org/10.25491/v59e-xe24	https://doi.org/10.25491/he49-rf43
GTEX-13OW6-0011-R2a-SM-5L3HG	https://doi.org/10.25491/jysb-v522	https://doi.org/10.25491/kgrw-a962
GTEX-13OW6-0011-R4a-SM-5O9DX	https://doi.org/10.25491/v8p5-a698	https://doi.org/10.25491/1c3f-s264
GTEX-13OW6-0011-R5a-SM-5O9BK	https://doi.org/10.25491/qnts-me03	https://doi.org/10.25491/dbwp-8941
GTEX-13OW6-0011-R6b-SM-5L3GR	https://doi.org/10.25491/jwdr-bk59	https://doi.org/10.25491/g15e-vh94
GTEX-13OW6-0011-R7b-SM-5L3H4	https://doi.org/10.25491/747k-kw19	https://doi.org/10.25491/xx19-r407
GTEX-13OW6-0011-R8a-SM-5L3GF	https://doi.org/10.25491/01zx-kj28	https://doi.org/10.25491/was5-kt82
GTEX-13OW6-0126-SM-5IJGM	https://doi.org/10.25491/g5t4-b386	https://doi.org/10.25491/2zsb-cv21
GTEX-13OW6-0226-SM-5J1NB	https://doi.org/10.25491/8ve7-5d24	https://doi.org/10.25491/8n35-1n28
GTEX-13OW6-0326-SM-5L3H9	https://doi.org/10.25491/trv4-p751	https://doi.org/10.25491/f40z-dg06
GTEX-13OW6-0426-SM-5L3HM	https://doi.org/10.25491/6qbg-nf26	https://doi.org/10.25491/wwp5-yw86
GTEX-13OW6-0526-SM-5L3HY	https://doi.org/10.25491/g32e-cp60	https://doi.org/10.25491/x09t-zz73
GTEX-13OW6-0626-SM-5L3IB	https://doi.org/10.25491/wdwv-p490	https://doi.org/10.25491/yjxr-hd35
GTEX-13OW6-0726-SM-5L3FX	https://doi.org/10.25491/s2f6-mw83	https://doi.org/10.25491/zgkx-wz42
GTEX-13OW6-0826-SM-5L3GA	https://doi.org/10.25491/njgf-kx12	https://doi.org/10.25491/09wb-kb40
GTEX-13OW6-0926-SM-5L3GM	https://doi.org/10.25491/nn3e-4r97	https://doi.org/10.25491/ywx6-va74
GTEX-13OW6-1126-SM-5L3HL	https://doi.org/10.25491/pz67-bk77	https://doi.org/10.25491/nf12-3j21
GTEX-13OW6-1426-SM-5L3EU	https://doi.org/10.25491/k0wr-r964	https://doi.org/10.25491/p73z-5e57
GTEX-13OW6-1526-SM-5L3HX	https://doi.org/10.25491/qxg0-n696	https://doi.org/10.25491/9t1e-9m38
GTEX-13OW6-1626-SM-5IJD5	https://doi.org/10.25491/p7q4-zc14	https://doi.org/10.25491/n323-1f39
GTEX-13OW6-1726-SM-5IJGI	https://doi.org/10.25491/d6m1-ah72	https://doi.org/10.25491/kp7q-9r91
GTEX-13OW6-1826-SM-5N9F9	https://doi.org/10.25491/jj5e-r333	https://doi.org/10.25491/vrca-se03
GTEX-13OW6-2126-SM-5N9GL	https://doi.org/10.25491/a2e6-7592	https://doi.org/10.25491/qfbx-rv73
GTEX-13OW6-2226-SM-5N9FL	https://doi.org/10.25491/t4p9-rp64	https://doi.org/10.25491/eyvv-tj93
GTEX-13OW6-2426-SM-5K7WO	https://doi.org/10.25491/qkp8-hh43	https://doi.org/10.25491/mjqk-ca77
GTEX-13OW6-2526-SM-5IJEC	https://doi.org/10.25491/h7jt-rn93	https://doi.org/10.25491/kck5-yr73
GTEX-13OW6-2626-SM-5IFF2	https://doi.org/10.25491/4abr-v749	https://doi.org/10.25491/82hh-c905
GTEX-13OW6-2726-SM-5J2OE	https://doi.org/10.25491/2fwy-0q12	https://doi.org/10.25491/wdmn-np90
GTEX-13OW6-2926-SM-5KM29	https://doi.org/10.25491/a8zv-8m75	https://doi.org/10.25491/6n2n-7g10
GTEX-13OW6-3026-SM-5J2MI	https://doi.org/10.25491/h9vb-8789	https://doi.org/10.25491/eyjd-ah19
GTEX-13OW6-3126-SM-5L3IA	https://doi.org/10.25491/nbsh-qj46	https://doi.org/10.25491/tntk-0433
GTEX-13OW7-0011-R10a-SM-5L3H3	https://doi.org/10.25491/x0ag-wj37	https://doi.org/10.25491/yp13-6329
GTEX-13OW7-0011-R11a-SM-5O9DY	https://doi.org/10.25491/gbn0-ps10	https://doi.org/10.25491/bvea-7p16
GTEX-13OW7-0011-R1b-SM-5L3HF	https://doi.org/10.25491/jd8c-z140	https://doi.org/10.25491/a26x-pe93
GTEX-13OW7-0011-R3a-SM-5O9DA	https://doi.org/10.25491/ajk2-gm07	https://doi.org/10.25491/z8yh-as08
GTEX-13OW7-0011-R4b-SM-5O9CX	https://doi.org/10.25491/e4ts-dw12	https://doi.org/10.25491/zsha-8z17
GTEX-13OW7-0011-R5b-SM-5O9DM	https://doi.org/10.25491/p15a-kz49	https://doi.org/10.25491/ej74-5175
GTEX-13OW7-0011-R8b-SM-5L3HR	https://doi.org/10.25491/f4qb-9458	https://doi.org/10.25491/ekjw-6z69
GTEX-13OW7-0126-SM-5MR3B	https://doi.org/10.25491/1vcy-7651	https://doi.org/10.25491/pj51-gk70
GTEX-13OW7-0226-SM-5MR3N	https://doi.org/10.25491/m742-nn39	https://doi.org/10.25491/68n8-mc06
GTEX-13OW7-0326-SM-5J1MP	https://doi.org/10.25491/e0k5-dw36	https://doi.org/10.25491/zfqr-3m27
GTEX-13OW7-0426-SM-5K7VK	https://doi.org/10.25491/5j8r-v546	https://doi.org/10.25491/8wsq-9h37
GTEX-13OW7-0526-SM-5J1N2	https://doi.org/10.25491/z17n-z474	https://doi.org/10.25491/n7kn-sp09
GTEX-13OW7-0626-SM-5K7UD	https://doi.org/10.25491/j0sa-j633	https://doi.org/10.25491/pgjt-sf77
GTEX-13OW7-0826-SM-5L3EL	https://doi.org/10.25491/vw8k-y729	https://doi.org/10.25491/fjxe-t643
GTEX-13OW7-0926-SM-5L3EX	https://doi.org/10.25491/z45e-ar92	https://doi.org/10.25491/hm5v-xb97
GTEX-13OW7-1126-SM-5K7V6	https://doi.org/10.25491/00kg-a676	https://doi.org/10.25491/0h29-ba72
GTEX-13OW7-1626-SM-5IJDH	https://doi.org/10.25491/nhwd-9a79	https://doi.org/10.25491/xydj-cr77
GTEX-13OW7-1926-SM-5LUB4	https://doi.org/10.25491/qsj7-q423	https://doi.org/10.25491/fbxn-3g49
GTEX-13OW7-2726-SM-5L3HN	https://doi.org/10.25491/f7gp-cm30	https://doi.org/10.25491/p9ek-d378
GTEX-13OW7-2926-SM-5MR3Z	https://doi.org/10.25491/da5j-yd57	https://doi.org/10.25491/he1c-2r25
GTEX-13OW7-3026-SM-5L3GY	https://doi.org/10.25491/4aae-tk26	https://doi.org/10.25491/3h46-4125
GTEX-13OW7-3126-SM-5L3HB	https://doi.org/10.25491/tpys-zq09	https://doi.org/10.25491/b2ap-2x26
GTEX-13OW8-0005-SM-5NQAC	https://doi.org/10.25491/pgc4-5529	https://doi.org/10.25491/vf9r-dv12
GTEX-13OW8-0011-R10a-SM-5L3H6	https://doi.org/10.25491/2kfk-a905	https://doi.org/10.25491/2391-3f47
GTEX-13OW8-0011-R11a-SM-5L3GT	https://doi.org/10.25491/1tr5-z153	https://doi.org/10.25491/w0nk-my95
GTEX-13OW8-0011-R1a-SM-5L3HI	https://doi.org/10.25491/62sf-cv16	https://doi.org/10.25491/cawq-j122
GTEX-13OW8-0011-R2a-SM-5L3G2	https://doi.org/10.25491/rca1-ny44	https://doi.org/10.25491/bhr5-dq94
GTEX-13OW8-0011-R3a-SM-5L3I4	https://doi.org/10.25491/8sp2-t974	https://doi.org/10.25491/dhvr-zs15
GTEX-13OW8-0011-R5b-SM-5L3FQ	https://doi.org/10.25491/9vjq-nq65	https://doi.org/10.25491/k6yb-6j88
GTEX-13OW8-0011-R6b-SM-5L3I3	https://doi.org/10.25491/fc7b-tv65	https://doi.org/10.25491/vmwf-xk21
GTEX-13OW8-0011-R7a-SM-5L3FP	https://doi.org/10.25491/jrnw-s956	https://doi.org/10.25491/wm80-vz78
GTEX-13OW8-0011-R8a-SM-5L3G5	https://doi.org/10.25491/zcqf-cq84	https://doi.org/10.25491/3eh1-kc21
GTEX-13OW8-0126-SM-5IJE5	https://doi.org/10.25491/zkdx-ds55	https://doi.org/10.25491/kxxq-k556
GTEX-13OW8-0226-SM-5K7UP	https://doi.org/10.25491/eeqp-mx63	https://doi.org/10.25491/0qmg-3r43
GTEX-13OW8-0326-SM-5L3FB	https://doi.org/10.25491/j70w-yj79	https://doi.org/10.25491/8zbe-z273
GTEX-13OW8-0426-SM-5J2NR	https://doi.org/10.25491/3ryj-fe10	https://doi.org/10.25491/fed6-ky80
GTEX-13OW8-0526-SM-5KM24	https://doi.org/10.25491/qpq6-dq54	https://doi.org/10.25491/se1c-q360
GTEX-13OW8-1026-SM-5J1NQ	https://doi.org/10.25491/xstw-9c58	https://doi.org/10.25491/brw2-7q82
GTEX-13OW8-1226-SM-5K7XD	https://doi.org/10.25491/p6hv-k565	https://doi.org/10.25491/x3ta-1n37
GTEX-13OW8-1326-SM-5J1OW	https://doi.org/10.25491/tawq-z995	https://doi.org/10.25491/8jht-y632
GTEX-13OW8-1426-SM-5IJDT	https://doi.org/10.25491/grmn-4v79	https://doi.org/10.25491/8z8p-t168
GTEX-13OW8-1526-SM-5K7V2	https://doi.org/10.25491/sf14-5s90	https://doi.org/10.25491/t18s-4s39
GTEX-13OW8-1626-SM-5L3HW	https://doi.org/10.25491/xjdp-0n30	https://doi.org/10.25491/wxab-e941
GTEX-13OW8-1726-SM-5L3GO	https://doi.org/10.25491/3km1-6407	https://doi.org/10.25491/mzx3-0740
GTEX-13OW8-1826-SM-5L3H1	https://doi.org/10.25491/vpy4-yq21	https://doi.org/10.25491/f3e6-jt52
GTEX-13OW8-2126-SM-5J1OS	https://doi.org/10.25491/22qn-gd25	https://doi.org/10.25491/kjey-rt95
GTEX-13OW8-2226-SM-5K7Z4	https://doi.org/10.25491/qkb3-0875	https://doi.org/10.25491/8hmw-m575
GTEX-13OW8-2326-SM-5L3I9	https://doi.org/10.25491/64et-nr47	https://doi.org/10.25491/j29s-e791
GTEX-13OW8-2426-SM-5L3ID	https://doi.org/10.25491/spc9-vc03	https://doi.org/10.25491/2222-k847
GTEX-13OW8-2726-SM-5L3FZ	https://doi.org/10.25491/qpsb-4z95	https://doi.org/10.25491/1vce-wc27
GTEX-13OW8-2826-SM-5L3GC	https://doi.org/10.25491/r5yp-5735	https://doi.org/10.25491/9a3x-x509
GTEX-13OW8-2926-SM-5L3FV	https://doi.org/10.25491/dw84-ey59	https://doi.org/10.25491/d6aa-1f11
GTEX-13OW8-3026-SM-5L3G8	https://doi.org/10.25491/b7ev-kt47	https://doi.org/10.25491/fbxt-w476
GTEX-13PDP-0011-R1a-SM-5PNX5	https://doi.org/10.25491/a6dm-gg02	https://doi.org/10.25491/yw1g-pf26
GTEX-13PDP-0011-R2b-SM-5O9DH	https://doi.org/10.25491/gmcw-wc12	https://doi.org/10.25491/7peh-5e37
GTEX-13PDP-0011-R6b-SM-5O9D5	https://doi.org/10.25491/6wz2-cx32	https://doi.org/10.25491/yqb9-4556
GTEX-13PDP-0011-R8b-SM-5O9CS	https://doi.org/10.25491/gvqh-d440	https://doi.org/10.25491/1caj-6137
GTEX-13PDP-0126-SM-5L3HD	https://doi.org/10.25491/ge69-t192	https://doi.org/10.25491/49cn-1j63
GTEX-13PDP-0226-SM-5K7W9	https://doi.org/10.25491/b7gt-z989	https://doi.org/10.25491/ansb-vt73
GTEX-13PDP-0326-SM-5K7XP	https://doi.org/10.25491/2nka-sp67	https://doi.org/10.25491/1ykn-z905
GTEX-13PDP-0726-SM-5L3HP	https://doi.org/10.25491/nk12-pc83	https://doi.org/10.25491/3zxk-6283
GTEX-13PDP-1026-SM-5L3FA	https://doi.org/10.25491/jn70-4f68	https://doi.org/10.25491/cg52-fa07
GTEX-13PDP-1226-SM-5K7TW	https://doi.org/10.25491/v65c-ce97	https://doi.org/10.25491/efvq-8c41
GTEX-13PDP-1326-SM-5K7U9	https://doi.org/10.25491/mxqf-wh37	https://doi.org/10.25491/xqhh-pa51
GTEX-13PDP-2926-SM-5N9E8	https://doi.org/10.25491/7d3q-9q65	https://doi.org/10.25491/nhrv-7w61
GTEX-13PL6-0011-R5b-SM-5O9BI	https://doi.org/10.25491/wdsa-9t81	https://doi.org/10.25491/a46f-4894
GTEX-13PL6-0011-R6a-SM-5O9C5	https://doi.org/10.25491/05nq-dj91	https://doi.org/10.25491/shrn-vj40
GTEX-13PL6-0011-R9b-SM-5O9CH	https://doi.org/10.25491/e1sp-4b55	https://doi.org/10.25491/pgyn-c112
GTEX-13PL6-0326-SM-5IJCP	https://doi.org/10.25491/yar4-zx11	https://doi.org/10.25491/18gx-z522
GTEX-13PL6-0526-SM-5L3G6	https://doi.org/10.25491/zcb9-h288	https://doi.org/10.25491/5gbe-kn62
GTEX-13PL6-0826-SM-5IJBI	https://doi.org/10.25491/yevy-rt62	https://doi.org/10.25491/0gat-wc10
GTEX-13PL6-0926-SM-5KLYY	https://doi.org/10.25491/jyhy-z896	https://doi.org/10.25491/s8xs-6245
GTEX-13PL6-1026-SM-5L3E5	https://doi.org/10.25491/7k69-an66	https://doi.org/10.25491/n78h-4x21
GTEX-13PL6-1126-SM-5L3IE	https://doi.org/10.25491/fc7d-m204	https://doi.org/10.25491/1qe1-vk60
GTEX-13PL6-2926-SM-5L3I2	https://doi.org/10.25491/f7vm-m434	https://doi.org/10.25491/hdfp-3m65
GTEX-13PL6-3126-SM-5LUAR	https://doi.org/10.25491/7see-0m58	https://doi.org/10.25491/ptv1-gw20
GTEX-13PL7-0005-SM-5N9ET	https://doi.org/10.25491/jvaz-gn41	https://doi.org/10.25491/03g0-xw77
GTEX-13PL7-0226-SM-731DT	https://doi.org/10.25491/c2w9-nx25	https://doi.org/10.25491/rj3n-vy10
GTEX-13PL7-0326-SM-5IJEK	https://doi.org/10.25491/sk1j-w952	https://doi.org/10.25491/ymqr-3z92
GTEX-13PL7-0526-SM-5J2MQ	https://doi.org/10.25491/xwf5-gm15	https://doi.org/10.25491/0xs7-4h36
GTEX-13PL7-0626-SM-5IJCD	https://doi.org/10.25491/j1ww-6z84	https://doi.org/10.25491/v7kt-hk12
GTEX-13PL7-0726-SM-5KM1S	https://doi.org/10.25491/9tz8-g660	https://doi.org/10.25491/qfwy-qf88
GTEX-13PL7-1026-SM-5MR5C	https://doi.org/10.25491/kc7w-we92	https://doi.org/10.25491/jc2j-nc77
GTEX-13PL7-1126-SM-5MR5O	https://doi.org/10.25491/7r2q-7w87	https://doi.org/10.25491/ea1t-ck67
GTEX-13PL7-1226-SM-5SIAR	https://doi.org/10.25491/ntmg-vf69	https://doi.org/10.25491/275j-3d18
GTEX-13PL7-1726-SM-5J2NX	https://doi.org/10.25491/nwmb-gc65	https://doi.org/10.25491/h657-kn57
GTEX-13PL7-1826-SM-5IJDV	https://doi.org/10.25491/03se-3f54	https://doi.org/10.25491/xvt1-t763
GTEX-13PL7-1926-SM-5J1MM	https://doi.org/10.25491/dzne-9e03	https://doi.org/10.25491/mfjh-8b81
GTEX-13PL7-2026-SM-5IFGK	https://doi.org/10.25491/fjdf-qx12	https://doi.org/10.25491/6gz8-h241
GTEX-13PL7-2126-SM-5L3HZ	https://doi.org/10.25491/hxqc-9634	https://doi.org/10.25491/s3hn-z069
GTEX-13PL7-2226-SM-5L3IC	https://doi.org/10.25491/sese-7c19	https://doi.org/10.25491/c8tr-md45
GTEX-13PL7-2326-SM-5L3FY	https://doi.org/10.25491/yeqc-ft37	https://doi.org/10.25491/e7mp-j209
GTEX-13PL7-2426-SM-5J2N3	https://doi.org/10.25491/djwr-fa80	https://doi.org/10.25491/wqmn-vy86
GTEX-13PL7-2526-SM-5IFGR	https://doi.org/10.25491/917z-4n87	https://doi.org/10.25491/nvgq-x009
GTEX-13PL7-2626-SM-5IFH4	https://doi.org/10.25491/bzva-g333	https://doi.org/10.25491/ykq3-v719
GTEX-13PL7-2726-SM-5L3GB	https://doi.org/10.25491/a75d-c924	https://doi.org/10.25491/ng3y-r306
GTEX-13PLJ-0005-SM-5NQ99	https://doi.org/10.25491/hbqy-ba51	https://doi.org/10.25491/2n1v-3265
GTEX-13PLJ-0011-R11b-SM-5O9BS	https://doi.org/10.25491/79cp-xw14	https://doi.org/10.25491/5e65-wm37
GTEX-13PLJ-0011-R3a-SM-5O9DT	https://doi.org/10.25491/gqtg-9g08	https://doi.org/10.25491/vdm7-3q03
GTEX-13PLJ-0011-R5a-SM-5O9BG	https://doi.org/10.25491/4y2r-6g28	https://doi.org/10.25491/mscn-6124
GTEX-13PLJ-0011-R9b-SM-5O9DV	https://doi.org/10.25491/0c76-5v85	https://doi.org/10.25491/y93r-kd56
GTEX-13PLJ-0126-SM-5L3HU	https://doi.org/10.25491/emfx-gs46	https://doi.org/10.25491/jt0a-6z68
GTEX-13PLJ-0326-SM-5L3I7	https://doi.org/10.25491/8fff-t125	https://doi.org/10.25491/q6xh-5k52
GTEX-13PLJ-0526-SM-5K7VW	https://doi.org/10.25491/xqgq-jp52	https://doi.org/10.25491/hsqj-v625
GTEX-13PLJ-1726-SM-5L3FT	https://doi.org/10.25491/5d7t-9k86	https://doi.org/10.25491/9ptd-ax44
GTEX-13PVQ-0011-R11a-SM-5O9DU	https://doi.org/10.25491/2k9w-yp47	https://doi.org/10.25491/0x3z-1w65
GTEX-13PVQ-0011-R3b-SM-5O9D6	https://doi.org/10.25491/zjcn-6607	https://doi.org/10.25491/3gw5-6n85
GTEX-13PVQ-0011-R4a-SM-5O9CT	https://doi.org/10.25491/1bjc-w223	https://doi.org/10.25491/4fks-gh91
GTEX-13PVQ-0011-R5b-SM-5O9DI	https://doi.org/10.25491/4785-pa95	https://doi.org/10.25491/ya6a-8265
GTEX-13PVQ-0011-R7a-SM-5L3G3	https://doi.org/10.25491/exbe-zb21	https://doi.org/10.25491/q95b-cf81
GTEX-13PVQ-0011-R9b-SM-5LU3B	https://doi.org/10.25491/sp9g-9471	https://doi.org/10.25491/9g3m-jr30
GTEX-13PVQ-0126-SM-5SIB4	https://doi.org/10.25491/2355-6e62	https://doi.org/10.25491/qk7t-e633
GTEX-13PVQ-0226-SM-5SIBG	https://doi.org/10.25491/f8z7-4w19	https://doi.org/10.25491/5kax-gw22
GTEX-13PVQ-0326-SM-5K7YF	https://doi.org/10.25491/zx92-b808	https://doi.org/10.25491/5pae-sj12
GTEX-13PVQ-0426-SM-5J1OG	https://doi.org/10.25491/4ea1-ra48	https://doi.org/10.25491/32d3-a791
GTEX-13PVQ-0526-SM-5LU8Q	https://doi.org/10.25491/rsk4-n094	https://doi.org/10.25491/k86c-t026
GTEX-13PVQ-0626-SM-5LU47	https://doi.org/10.25491/290x-j506	https://doi.org/10.25491/qspk-ng03
GTEX-13PVQ-0726-SM-5L3GI	https://doi.org/10.25491/a08y-h694	https://doi.org/10.25491/ktbf-s746
GTEX-13PVQ-0926-SM-5IJFD	https://doi.org/10.25491/kwp6-kb07	https://doi.org/10.25491/yg6v-rf90
GTEX-13PVQ-1026-SM-5KM3M	https://doi.org/10.25491/xfcj-4n03	https://doi.org/10.25491/esyn-x889
GTEX-13PVQ-1226-SM-5IJDC	https://doi.org/10.25491/fk7y-w436	https://doi.org/10.25491/2tq9-c602
GTEX-13PVQ-1326-SM-5LU4J	https://doi.org/10.25491/eb4w-t055	https://doi.org/10.25491/4zt5-gn14
GTEX-13PVQ-1426-SM-5J1O4	https://doi.org/10.25491/gqsc-zb57	https://doi.org/10.25491/5eb9-kd59
GTEX-13PVQ-1526-SM-5IFEQ	https://doi.org/10.25491/27yx-kr54	https://doi.org/10.25491/zhdb-ty95
GTEX-13PVQ-1726-SM-5IFF3	https://doi.org/10.25491/yb72-qj06	https://doi.org/10.25491/9x7z-nc15
GTEX-13PVQ-1826-SM-5L3GU	https://doi.org/10.25491/tjg6-sh87	https://doi.org/10.25491/0234-dr02
GTEX-13PVQ-1926-SM-5L3GN	https://doi.org/10.25491/xme7-2w34	https://doi.org/10.25491/9pjy-rd24
GTEX-13PVQ-2126-SM-5L3FW	https://doi.org/10.25491/c1c1-kt94	https://doi.org/10.25491/wdpf-3h03
GTEX-13PVQ-2226-SM-5L3G9	https://doi.org/10.25491/sap5-8551	https://doi.org/10.25491/m5s2-pz16
